ID_Fakta_Akademik,ID_Mahasiswa,ID_MK,ID_Dosen ,ID_Waktu,Jumlah_SKS_Diambil ,Bobot_Nilai,Status_Lulus
60766,269,1271,220,20230910,3,1,Tidak Lulus
60767,183,1300,46,20220702,2,0,Tidak Lulus
60768,358,1476,162,20240819,2,4,Lulus
60769,155,1388,204,20240918,1,4,Lulus
60770,386,1509,195,20220802,4,2,Lulus
60771,310,1299,230,20230625,2,3,Lulus
60772,385,1490,144,20240516,3,3,Lulus
60773,487,1432,232,20211117,3,0,Tidak Lulus
60774,345,1379,171,20221108,2,4,Lulus
60775,397,1367,151,20211223,2,2,Lulus
60776,469,1510,161,20221212,4,2,Lulus
60777,166,1442,30,20231107,3,2,Lulus
60778,479,1217,88,20220318,2,3,Lulus
60779,99,1410,219,20210112,2,2,Lulus
60780,61,1275,200,20240408,3,0,Tidak Lulus
60781,64,1283,3,20240227,3,2,Lulus
60782,74,1423,135,20220112,3,1,Tidak Lulus
60783,447,1238,207,20220218,2,3,Lulus
60784,484,1310,220,20240502,2,4,Lulus
60785,334,1392,232,20220414,2,3,Lulus
60786,453,1220,145,20241107,4,2,Lulus
60787,474,1405,142,20240903,3,4,Lulus
60788,497,1441,54,20210209,3,1,Tidak Lulus
60789,266,1422,25,20221018,2,1,Tidak Lulus
60790,183,1388,108,20220513,1,2,Lulus
60791,396,1285,32,20230718,2,1,Tidak Lulus
60792,93,1410,244,20241026,2,0,Tidak Lulus
60793,242,1380,135,20240706,2,0,Tidak Lulus
60794,67,1341,247,20230627,3,1,Tidak Lulus
60795,338,1472,4,20240314,3,1,Tidak Lulus
60796,420,1470,181,20220510,3,4,Lulus
60797,353,1281,188,20241013,4,1,Tidak Lulus
60798,76,1503,239,20230118,4,4,Lulus
60799,207,1250,42,20230817,2,4,Lulus
60800,176,1481,133,20240727,2,0,Tidak Lulus
60801,297,1457,192,20211023,4,2,Lulus
60802,137,1400,202,20230218,3,0,Tidak Lulus
60803,344,1349,197,20211002,2,3,Lulus
60804,342,1343,19,20220808,2,0,Tidak Lulus
60805,444,1286,41,20220218,2,2,Lulus
60806,275,1335,103,20240912,3,2,Lulus
60807,385,1332,219,20220202,3,4,Lulus
60808,162,1342,90,20240506,3,4,Lulus
60809,347,1420,187,20240305,2,3,Lulus
60810,8,1422,36,20240412,2,1,Tidak Lulus
60811,445,1283,200,20230616,3,4,Lulus
60812,447,1358,62,20220110,2,3,Lulus
60813,474,1452,34,20241114,3,4,Lulus
60814,208,1265,8,20241211,2,0,Tidak Lulus
60815,120,1505,52,20240818,4,3,Lulus
60816,165,1300,160,20231012,2,1,Tidak Lulus
60817,435,1341,199,20230815,3,0,Tidak Lulus
60818,333,1402,53,20241015,3,1,Tidak Lulus
60819,230,1309,179,20230325,2,3,Lulus
60820,493,1319,107,20210419,2,1,Tidak Lulus
60821,421,1475,3,20221208,3,4,Lulus
60822,64,1321,198,20210905,3,2,Lulus
60823,358,1497,140,20211205,4,2,Lulus
60824,387,1425,162,20241108,2,2,Lulus
60825,237,1264,138,20240102,3,4,Lulus
60826,183,1262,100,20240722,3,1,Tidak Lulus
60827,24,1429,41,20241201,3,0,Tidak Lulus
60828,408,1354,29,20230520,2,4,Lulus
60829,298,1381,230,20230624,3,1,Tidak Lulus
60830,226,1390,166,20240417,2,0,Tidak Lulus
60831,100,1492,102,20211017,3,4,Lulus
60832,321,1452,70,20230111,3,1,Tidak Lulus
60833,93,1412,146,20220809,3,0,Tidak Lulus
60834,222,1504,175,20220312,4,0,Tidak Lulus
60835,495,1372,180,20230519,3,1,Tidak Lulus
60836,266,1304,133,20210623,2,1,Tidak Lulus
60837,7,1298,37,20240920,2,3,Lulus
60838,47,1332,248,20210310,3,0,Tidak Lulus
60839,442,1443,164,20211017,2,0,Tidak Lulus
60840,492,1343,80,20240827,2,1,Tidak Lulus
60841,175,1244,237,20230802,3,2,Lulus
60842,85,1272,127,20210121,3,0,Tidak Lulus
60843,214,1487,176,20230110,2,2,Lulus
60844,371,1251,237,20240209,2,3,Lulus
60845,246,1502,105,20221007,2,2,Lulus
60846,437,1405,119,20220207,3,4,Lulus
60847,334,1404,9,20230107,3,4,Lulus
60848,135,1421,212,20220623,2,1,Tidak Lulus
60849,89,1476,236,20230915,2,3,Lulus
60850,315,1281,183,20210701,4,1,Tidak Lulus
60851,470,1310,37,20241122,2,0,Tidak Lulus
60852,111,1405,58,20240201,3,4,Lulus
60853,68,1312,199,20220428,2,3,Lulus
60854,42,1377,164,20230825,3,2,Lulus
60855,161,1391,224,20210620,2,0,Tidak Lulus
60856,391,1463,63,20221006,2,1,Tidak Lulus
60857,348,1498,100,20210524,4,1,Tidak Lulus
60858,159,1229,144,20220715,3,0,Tidak Lulus
60859,481,1496,179,20220607,2,0,Tidak Lulus
60860,234,1484,204,20221212,4,3,Lulus
60861,473,1492,139,20240322,3,3,Lulus
60862,331,1348,200,20240520,2,0,Tidak Lulus
60863,128,1308,138,20230924,3,0,Tidak Lulus
60864,158,1278,139,20240524,3,4,Lulus
60865,333,1387,114,20221206,1,0,Tidak Lulus
60866,133,1410,164,20240720,2,3,Lulus
60867,230,1217,128,20221213,2,3,Lulus
60868,451,1409,112,20220526,2,3,Lulus
60869,358,1444,191,20230725,3,3,Lulus
60870,23,1468,19,20231217,3,2,Lulus
60871,383,1491,163,20240922,4,4,Lulus
60872,190,1451,6,20211019,4,3,Lulus
60873,490,1305,50,20221208,4,1,Tidak Lulus
60874,26,1405,200,20220509,3,2,Lulus
60875,97,1482,175,20230502,2,1,Tidak Lulus
60876,189,1507,208,20211123,4,2,Lulus
60877,470,1423,116,20241016,3,4,Lulus
60878,39,1276,189,20211010,3,1,Tidak Lulus
60879,410,1393,201,20231014,0,1,Tidak Lulus
60880,485,1246,63,20210615,2,3,Lulus
60881,372,1400,128,20231023,3,2,Lulus
60882,377,1311,249,20210712,2,0,Tidak Lulus
60883,402,1418,225,20220110,3,4,Lulus
60884,333,1417,38,20211017,3,4,Lulus
60885,33,1456,37,20220316,2,2,Lulus
60886,160,1402,239,20230106,3,2,Lulus
60887,228,1366,210,20240219,2,1,Tidak Lulus
60888,313,1256,156,20241113,2,0,Tidak Lulus
60889,19,1483,31,20230105,4,3,Lulus
60890,108,1453,68,20221028,2,4,Lulus
60891,377,1364,34,20220904,3,0,Tidak Lulus
60892,62,1480,34,20230113,2,4,Lulus
60893,142,1320,124,20240407,3,0,Tidak Lulus
60894,93,1386,72,20230911,2,4,Lulus
60895,149,1356,247,20221216,4,0,Tidak Lulus
60896,235,1317,102,20220718,2,4,Lulus
60897,251,1310,51,20230101,2,2,Lulus
60898,271,1443,196,20220807,2,0,Tidak Lulus
60899,243,1486,174,20230223,2,1,Tidak Lulus
60900,461,1284,41,20211216,2,4,Lulus
60901,285,1438,108,20241110,3,2,Lulus
60902,103,1451,163,20241003,4,2,Lulus
60903,271,1295,206,20230908,4,1,Tidak Lulus
60904,290,1247,3,20230312,4,2,Lulus
60905,199,1503,173,20240307,4,3,Lulus
60906,84,1406,3,20220114,2,0,Tidak Lulus
60907,42,1478,61,20240604,3,4,Lulus
60908,295,1409,124,20211203,2,3,Lulus
60909,105,1287,150,20220308,4,3,Lulus
60910,92,1371,125,20210126,4,0,Tidak Lulus
60911,295,1492,80,20241019,3,3,Lulus
60912,184,1379,172,20220906,2,1,Tidak Lulus
60913,110,1259,128,20240819,2,4,Lulus
60914,385,1485,235,20210804,4,1,Tidak Lulus
60915,463,1221,52,20210105,3,1,Tidak Lulus
60916,304,1454,216,20231122,2,2,Lulus
60917,182,1363,54,20230726,3,0,Tidak Lulus
60918,96,1402,123,20221205,3,3,Lulus
60919,311,1496,82,20231114,2,2,Lulus
60920,35,1504,77,20240211,4,3,Lulus
60921,334,1254,158,20211201,4,0,Tidak Lulus
60922,10,1250,111,20241108,2,2,Lulus
60923,232,1247,108,20230628,4,0,Tidak Lulus
60924,139,1439,149,20210413,3,3,Lulus
60925,367,1370,63,20221127,4,3,Lulus
60926,500,1384,66,20230324,2,3,Lulus
60927,264,1258,83,20230326,2,4,Lulus
60928,140,1507,143,20240112,4,2,Lulus
60929,282,1336,31,20210524,3,4,Lulus
60930,74,1258,79,20210713,2,4,Lulus
60931,476,1505,50,20211215,4,4,Lulus
60932,423,1447,139,20220325,3,2,Lulus
60933,301,1487,69,20231215,2,1,Tidak Lulus
60934,306,1233,71,20210420,3,4,Lulus
60935,23,1370,176,20230222,4,0,Tidak Lulus
60936,407,1342,221,20210708,3,2,Lulus
60937,235,1485,113,20211017,4,0,Tidak Lulus
60938,39,1434,210,20230209,3,3,Lulus
60939,33,1347,99,20210322,2,4,Lulus
60940,240,1251,96,20220602,2,3,Lulus
60941,240,1484,194,20210609,4,3,Lulus
60942,251,1377,81,20210211,3,4,Lulus
60943,453,1355,165,20240828,4,2,Lulus
60944,437,1460,139,20230312,2,0,Tidak Lulus
60945,81,1355,176,20210412,4,1,Tidak Lulus
60946,133,1252,130,20210203,2,1,Tidak Lulus
60947,480,1297,173,20211226,2,1,Tidak Lulus
60948,232,1222,115,20240113,3,2,Lulus
60949,66,1508,25,20210114,4,1,Tidak Lulus
60950,2,1290,233,20230119,2,2,Lulus
60951,340,1384,44,20231104,2,1,Tidak Lulus
60952,346,1434,118,20231204,3,0,Tidak Lulus
60953,1,1450,17,20230901,4,2,Lulus
60954,308,1234,119,20230409,3,2,Lulus
60955,83,1388,82,20230107,1,1,Tidak Lulus
60956,182,1510,103,20220402,4,3,Lulus
60957,328,1213,171,20211121,4,4,Lulus
60958,479,1377,26,20241225,3,0,Tidak Lulus
60959,18,1272,121,20241021,3,2,Lulus
60960,21,1506,120,20210507,2,3,Lulus
60961,333,1269,178,20230118,3,4,Lulus
60962,383,1470,3,20220520,3,3,Lulus
60963,41,1334,103,20220314,3,1,Tidak Lulus
60964,289,1385,112,20210409,3,0,Tidak Lulus
60965,58,1426,32,20230106,2,4,Lulus
60966,491,1319,15,20230606,2,4,Lulus
60967,168,1269,116,20220124,3,2,Lulus
60968,147,1226,245,20220102,3,3,Lulus
60969,469,1254,24,20240802,4,0,Tidak Lulus
60970,386,1387,220,20210728,1,2,Lulus
60971,18,1350,75,20220128,2,4,Lulus
60972,230,1471,57,20230418,3,3,Lulus
60973,434,1419,164,20240203,3,3,Lulus
60974,443,1319,11,20221127,2,1,Tidak Lulus
60975,375,1478,192,20240901,3,1,Tidak Lulus
60976,249,1501,196,20240620,2,3,Lulus
60977,214,1254,186,20230527,4,3,Lulus
60978,273,1482,239,20230910,2,2,Lulus
60979,134,1465,240,20230103,3,3,Lulus
60980,328,1283,117,20220626,3,4,Lulus
60981,243,1414,206,20231217,2,4,Lulus
60982,191,1275,170,20220108,3,4,Lulus
60983,235,1492,100,20230417,3,0,Tidak Lulus
60984,442,1311,29,20230711,2,3,Lulus
60985,223,1503,106,20231124,4,1,Tidak Lulus
60986,408,1481,160,20211117,2,1,Tidak Lulus
60987,244,1261,62,20221004,3,1,Tidak Lulus
60988,196,1362,226,20240216,4,2,Lulus
60989,233,1396,164,20240411,3,3,Lulus
60990,493,1487,222,20230217,2,1,Tidak Lulus
60991,54,1405,215,20230308,3,3,Lulus
60992,371,1380,87,20240502,2,1,Tidak Lulus
60993,332,1459,65,20221121,3,4,Lulus
60994,119,1301,4,20230227,2,4,Lulus
60995,386,1442,23,20241208,3,1,Tidak Lulus
60996,494,1447,99,20230802,3,1,Tidak Lulus
60997,310,1419,7,20241127,3,1,Tidak Lulus
60998,84,1357,89,20240202,2,0,Tidak Lulus
60999,250,1470,248,20220201,3,1,Tidak Lulus
61000,345,1405,164,20240416,3,2,Lulus
61001,102,1353,194,20210722,4,4,Lulus
61002,294,1292,166,20210519,2,3,Lulus
61003,328,1403,158,20230917,3,0,Tidak Lulus
61004,333,1507,239,20230405,4,0,Tidak Lulus
61005,115,1418,202,20210607,3,1,Tidak Lulus
61006,464,1336,155,20230709,3,1,Tidak Lulus
61007,491,1385,134,20230225,3,0,Tidak Lulus
61008,142,1244,15,20211025,3,0,Tidak Lulus
61009,306,1224,34,20211116,2,4,Lulus
61010,70,1269,194,20220123,3,2,Lulus
61011,296,1389,62,20230420,2,0,Tidak Lulus
61012,395,1322,41,20241213,3,2,Lulus
61013,373,1369,207,20230323,4,2,Lulus
61014,497,1241,33,20230508,3,1,Tidak Lulus
61015,433,1356,182,20230703,4,4,Lulus
61016,221,1441,238,20230318,3,3,Lulus
61017,206,1314,10,20210422,3,1,Tidak Lulus
61018,100,1390,180,20221004,2,4,Lulus
61019,284,1400,40,20220110,3,4,Lulus
61020,232,1412,226,20220116,3,2,Lulus
61021,78,1281,157,20211024,4,4,Lulus
61022,268,1487,9,20240909,2,1,Tidak Lulus
61023,185,1347,21,20230716,2,1,Tidak Lulus
61024,344,1353,198,20231209,4,3,Lulus
61025,331,1314,49,20230627,3,1,Tidak Lulus
61026,257,1443,88,20221006,2,0,Tidak Lulus
61027,371,1458,141,20220125,4,0,Tidak Lulus
61028,349,1452,81,20210626,3,3,Lulus
61029,331,1266,171,20210222,2,4,Lulus
61030,420,1455,182,20230918,2,1,Tidak Lulus
61031,454,1296,178,20230903,3,2,Lulus
61032,229,1444,190,20240314,3,0,Tidak Lulus
61033,123,1448,92,20220909,2,4,Lulus
61034,169,1284,157,20240524,2,0,Tidak Lulus
61035,208,1335,128,20220701,3,0,Tidak Lulus
61036,344,1348,11,20241215,2,1,Tidak Lulus
61037,190,1399,245,20210617,3,2,Lulus
61038,65,1342,121,20230909,3,2,Lulus
61039,125,1459,121,20220711,3,4,Lulus
61040,208,1410,128,20240527,2,3,Lulus
61041,314,1476,38,20230822,2,1,Tidak Lulus
61042,71,1339,106,20240909,3,2,Lulus
61043,45,1248,146,20221104,4,1,Tidak Lulus
61044,21,1347,92,20210413,2,0,Tidak Lulus
61045,161,1297,128,20210124,2,0,Tidak Lulus
61046,463,1293,9,20220313,2,4,Lulus
61047,322,1324,21,20210827,2,2,Lulus
61048,322,1275,9,20210313,3,0,Tidak Lulus
61049,29,1215,32,20221028,3,0,Tidak Lulus
61050,359,1311,174,20230422,2,2,Lulus
61051,237,1411,206,20231003,3,3,Lulus
61052,74,1479,148,20220211,3,4,Lulus
61053,385,1259,231,20240720,2,3,Lulus
61054,117,1271,78,20240328,3,4,Lulus
61055,174,1273,221,20220728,2,3,Lulus
61056,45,1351,29,20220506,4,4,Lulus
61057,498,1345,248,20230212,2,2,Lulus
61058,480,1379,204,20210815,2,0,Tidak Lulus
61059,272,1477,175,20220626,2,1,Tidak Lulus
61060,387,1475,102,20230621,3,2,Lulus
61061,251,1454,198,20241205,2,1,Tidak Lulus
61062,496,1423,81,20210616,3,0,Tidak Lulus
61063,365,1380,6,20221109,2,1,Tidak Lulus
61064,461,1308,73,20240221,3,4,Lulus
61065,217,1448,147,20240819,2,0,Tidak Lulus
61066,362,1273,212,20220322,2,0,Tidak Lulus
61067,403,1308,20,20210324,3,2,Lulus
61068,232,1468,85,20240313,3,2,Lulus
61069,437,1256,220,20240325,2,0,Tidak Lulus
61070,451,1366,18,20220804,2,4,Lulus
61071,351,1446,10,20240402,3,2,Lulus
61072,115,1256,140,20240426,2,4,Lulus
61073,155,1275,56,20231022,3,3,Lulus
61074,284,1367,197,20220426,2,0,Tidak Lulus
61075,427,1215,158,20231020,3,4,Lulus
61076,338,1416,209,20241014,3,1,Tidak Lulus
61077,434,1254,242,20241126,4,3,Lulus
61078,173,1431,144,20230523,3,4,Lulus
61079,82,1302,100,20220103,2,2,Lulus
61080,484,1318,107,20220815,2,0,Tidak Lulus
61081,407,1305,53,20220509,4,2,Lulus
61082,5,1506,223,20220624,2,3,Lulus
61083,8,1503,158,20220515,4,0,Tidak Lulus
61084,230,1498,42,20240608,4,4,Lulus
61085,487,1503,238,20211228,4,3,Lulus
61086,159,1400,182,20230111,3,4,Lulus
61087,456,1323,81,20210205,2,1,Tidak Lulus
61088,17,1385,127,20210813,3,1,Tidak Lulus
61089,154,1490,21,20220704,3,0,Tidak Lulus
61090,317,1385,31,20240107,3,0,Tidak Lulus
61091,319,1469,57,20240622,3,0,Tidak Lulus
61092,236,1341,148,20240312,3,1,Tidak Lulus
61093,298,1444,202,20241112,3,4,Lulus
61094,342,1247,138,20210921,4,3,Lulus
61095,51,1335,40,20230608,3,3,Lulus
61096,282,1344,241,20220405,3,4,Lulus
61097,446,1481,59,20221005,2,1,Tidak Lulus
61098,86,1279,101,20210103,3,1,Tidak Lulus
61099,386,1312,212,20230126,2,4,Lulus
61100,273,1340,36,20220808,2,4,Lulus
61101,299,1300,63,20230615,2,2,Lulus
61102,178,1457,55,20220422,4,2,Lulus
61103,489,1474,20,20220117,3,0,Tidak Lulus
61104,397,1357,9,20231220,2,2,Lulus
61105,41,1285,137,20240103,2,3,Lulus
61106,424,1250,167,20220611,2,4,Lulus
61107,444,1325,207,20230422,2,4,Lulus
61108,467,1486,233,20240705,2,4,Lulus
61109,478,1226,213,20210628,3,3,Lulus
61110,188,1364,201,20210707,3,1,Tidak Lulus
61111,345,1310,183,20241021,2,0,Tidak Lulus
61112,22,1340,230,20241120,2,0,Tidak Lulus
61113,355,1400,156,20211012,3,4,Lulus
61114,461,1335,223,20230119,3,1,Tidak Lulus
61115,328,1420,122,20210503,2,3,Lulus
61116,254,1320,163,20241212,3,3,Lulus
61117,72,1509,31,20230408,4,1,Tidak Lulus
61118,253,1380,140,20211019,2,0,Tidak Lulus
61119,60,1408,209,20220621,2,1,Tidak Lulus
61120,470,1479,243,20210207,3,4,Lulus
61121,45,1496,151,20210405,2,4,Lulus
61122,276,1426,144,20230422,2,4,Lulus
61123,279,1331,178,20220303,3,2,Lulus
61124,389,1428,197,20210918,2,4,Lulus
61125,432,1328,18,20220516,3,2,Lulus
61126,462,1454,231,20230518,2,0,Tidak Lulus
61127,347,1270,220,20210111,3,4,Lulus
61128,227,1443,199,20210814,2,1,Tidak Lulus
61129,7,1401,67,20210626,2,0,Tidak Lulus
61130,76,1305,4,20230628,4,3,Lulus
61131,180,1457,243,20230623,4,1,Tidak Lulus
61132,93,1370,113,20240611,4,0,Tidak Lulus
61133,268,1239,189,20230118,2,3,Lulus
61134,287,1370,56,20221124,4,1,Tidak Lulus
61135,304,1226,247,20210709,3,3,Lulus
61136,226,1290,37,20230413,2,4,Lulus
61137,131,1500,69,20230427,2,0,Tidak Lulus
61138,212,1322,146,20220520,3,3,Lulus
61139,166,1240,40,20230322,3,3,Lulus
61140,132,1348,113,20230803,2,1,Tidak Lulus
61141,422,1448,166,20231118,2,1,Tidak Lulus
61142,194,1381,105,20210625,3,1,Tidak Lulus
61143,429,1308,46,20211210,3,0,Tidak Lulus
61144,291,1252,244,20211028,2,0,Tidak Lulus
61145,41,1383,164,20210420,3,2,Lulus
61146,223,1472,108,20221102,3,4,Lulus
61147,451,1492,231,20220821,3,4,Lulus
61148,366,1238,227,20220928,2,3,Lulus
61149,281,1346,208,20210214,2,4,Lulus
61150,54,1477,247,20241116,2,2,Lulus
61151,422,1320,82,20230212,3,0,Tidak Lulus
61152,58,1473,183,20241002,3,3,Lulus
61153,271,1357,29,20210416,2,1,Tidak Lulus
61154,414,1278,220,20220319,3,1,Tidak Lulus
61155,476,1330,11,20210216,4,1,Tidak Lulus
61156,40,1340,183,20220513,2,3,Lulus
61157,125,1215,72,20210911,3,3,Lulus
61158,459,1228,237,20210406,3,0,Tidak Lulus
61159,441,1369,57,20220123,4,4,Lulus
61160,314,1319,146,20240603,2,1,Tidak Lulus
61161,374,1387,235,20231205,1,0,Tidak Lulus
61162,396,1466,75,20230116,3,0,Tidak Lulus
61163,261,1309,26,20220816,2,4,Lulus
61164,121,1372,221,20230110,3,2,Lulus
61165,284,1278,52,20240622,3,0,Tidak Lulus
61166,126,1282,76,20240403,4,4,Lulus
61167,324,1284,141,20230725,2,4,Lulus
61168,367,1381,154,20220102,3,0,Tidak Lulus
61169,88,1302,139,20230212,2,3,Lulus
61170,176,1309,72,20231025,2,0,Tidak Lulus
61171,446,1412,243,20230407,3,1,Tidak Lulus
61172,4,1493,60,20210612,2,3,Lulus
61173,281,1444,228,20220217,3,0,Tidak Lulus
61174,27,1289,113,20240327,3,2,Lulus
61175,482,1216,46,20220706,2,4,Lulus
61176,378,1473,128,20240522,3,4,Lulus
61177,193,1339,46,20231214,3,1,Tidak Lulus
61178,84,1242,54,20221018,3,0,Tidak Lulus
61179,189,1329,52,20231127,4,4,Lulus
61180,57,1506,206,20210603,2,1,Tidak Lulus
61181,153,1416,34,20211116,3,1,Tidak Lulus
61182,472,1455,185,20230302,2,2,Lulus
61183,217,1323,144,20210425,2,1,Tidak Lulus
61184,152,1350,45,20211021,2,4,Lulus
61185,132,1432,205,20230501,3,1,Tidak Lulus
61186,440,1242,24,20240602,3,1,Tidak Lulus
61187,308,1331,53,20211216,3,0,Tidak Lulus
61188,311,1402,122,20230808,3,4,Lulus
61189,270,1400,77,20220820,3,1,Tidak Lulus
61190,281,1508,98,20220606,4,1,Tidak Lulus
61191,122,1500,181,20221220,2,0,Tidak Lulus
61192,192,1297,138,20230102,2,2,Lulus
61193,217,1220,85,20240518,4,0,Tidak Lulus
61194,316,1452,99,20241025,3,0,Tidak Lulus
61195,30,1316,58,20241107,3,4,Lulus
61196,492,1216,227,20210513,2,4,Lulus
61197,337,1255,115,20221121,3,4,Lulus
61198,36,1214,106,20221013,4,2,Lulus
61199,102,1338,176,20240605,3,0,Tidak Lulus
61200,53,1248,35,20211126,4,2,Lulus
61201,6,1385,50,20240805,3,0,Tidak Lulus
61202,225,1419,54,20240715,3,3,Lulus
61203,265,1441,45,20210103,3,2,Lulus
61204,500,1243,69,20220403,3,2,Lulus
61205,401,1366,105,20230307,2,1,Tidak Lulus
61206,322,1410,66,20210518,2,1,Tidak Lulus
61207,49,1378,239,20221110,3,2,Lulus
61208,130,1397,9,20230413,3,4,Lulus
61209,399,1234,70,20230505,3,4,Lulus
61210,233,1425,239,20240627,2,4,Lulus
61211,295,1434,181,20220210,3,2,Lulus
61212,368,1300,109,20210804,2,2,Lulus
61213,500,1367,133,20230715,2,3,Lulus
61214,329,1276,25,20210405,3,3,Lulus
61215,50,1499,82,20231021,4,0,Tidak Lulus
61216,169,1452,149,20211004,3,2,Lulus
61217,167,1437,235,20230517,3,3,Lulus
61218,287,1350,147,20211027,2,4,Lulus
61219,143,1247,198,20240420,4,3,Lulus
61220,73,1440,162,20210327,3,4,Lulus
61221,408,1381,81,20210506,3,3,Lulus
61222,410,1228,178,20210525,3,3,Lulus
61223,477,1359,27,20230708,3,0,Tidak Lulus
61224,214,1386,52,20210712,2,4,Lulus
61225,259,1406,42,20240417,2,0,Tidak Lulus
61226,462,1296,36,20230227,3,0,Tidak Lulus
61227,280,1253,107,20220421,2,0,Tidak Lulus
61228,44,1456,69,20240214,2,1,Tidak Lulus
61229,285,1414,117,20220923,2,4,Lulus
61230,458,1263,249,20231017,3,2,Lulus
61231,261,1400,49,20210228,3,4,Lulus
61232,190,1259,36,20230306,2,2,Lulus
61233,218,1463,202,20230806,2,0,Tidak Lulus
61234,356,1496,16,20210601,2,2,Lulus
61235,449,1506,246,20240713,2,4,Lulus
61236,373,1405,238,20231119,3,4,Lulus
61237,177,1356,216,20210401,4,1,Tidak Lulus
61238,180,1397,201,20240826,3,1,Tidak Lulus
61239,123,1421,27,20240301,2,2,Lulus
61240,157,1466,94,20220216,3,0,Tidak Lulus
61241,344,1349,134,20240510,2,0,Tidak Lulus
61242,257,1442,90,20220806,3,1,Tidak Lulus
61243,117,1499,80,20220104,4,1,Tidak Lulus
61244,153,1296,195,20240625,3,4,Lulus
61245,422,1263,121,20240118,3,4,Lulus
61246,371,1370,239,20240701,4,1,Tidak Lulus
61247,383,1353,164,20210616,4,1,Tidak Lulus
61248,303,1224,81,20210928,2,4,Lulus
61249,298,1406,137,20230517,2,0,Tidak Lulus
61250,280,1383,180,20211206,3,0,Tidak Lulus
61251,101,1446,123,20211109,3,3,Lulus
61252,355,1324,113,20221027,2,4,Lulus
61253,491,1459,171,20220608,3,0,Tidak Lulus
61254,346,1490,247,20230424,3,0,Tidak Lulus
61255,289,1253,144,20241004,2,3,Lulus
61256,404,1266,159,20220823,2,2,Lulus
61257,3,1410,164,20211012,2,0,Tidak Lulus
61258,77,1219,78,20220412,2,0,Tidak Lulus
61259,117,1505,22,20220612,4,2,Lulus
61260,426,1394,62,20240611,0,2,Lulus
61261,419,1426,250,20211219,2,3,Lulus
61262,339,1398,165,20231122,3,1,Tidak Lulus
61263,331,1371,58,20220101,4,3,Lulus
61264,81,1488,170,20220918,2,3,Lulus
61265,1,1451,219,20210105,4,4,Lulus
61266,64,1363,238,20240609,3,4,Lulus
61267,392,1337,83,20230214,3,0,Tidak Lulus
61268,19,1337,99,20210525,3,4,Lulus
61269,112,1266,7,20240401,2,3,Lulus
61270,424,1397,165,20240126,3,3,Lulus
61271,140,1216,169,20220504,2,3,Lulus
61272,432,1475,171,20220725,3,1,Tidak Lulus
61273,323,1417,133,20220309,3,2,Lulus
61274,205,1344,52,20230805,3,1,Tidak Lulus
61275,273,1425,208,20230910,2,3,Lulus
61276,69,1427,41,20241126,2,4,Lulus
61277,344,1448,174,20230124,2,2,Lulus
61278,19,1364,35,20220612,3,1,Tidak Lulus
61279,424,1294,175,20211115,4,3,Lulus
61280,303,1457,16,20230524,4,4,Lulus
61281,382,1382,38,20220310,3,1,Tidak Lulus
61282,253,1256,74,20240415,2,1,Tidak Lulus
61283,146,1290,52,20240104,2,3,Lulus
61284,312,1330,172,20241023,4,4,Lulus
61285,171,1482,20,20231021,2,0,Tidak Lulus
61286,443,1306,236,20240422,4,0,Tidak Lulus
61287,185,1507,56,20241019,4,4,Lulus
61288,129,1291,208,20241020,2,4,Lulus
61289,23,1228,9,20241224,3,2,Lulus
61290,376,1296,192,20230514,3,3,Lulus
61291,325,1249,107,20231220,3,3,Lulus
61292,189,1262,71,20211225,3,0,Tidak Lulus
61293,152,1355,218,20231224,4,1,Tidak Lulus
61294,395,1434,102,20220409,3,2,Lulus
61295,290,1323,115,20220914,2,3,Lulus
61296,370,1504,172,20210614,4,4,Lulus
61297,350,1399,56,20240328,3,3,Lulus
61298,475,1426,190,20211117,2,0,Tidak Lulus
61299,81,1373,236,20241123,4,3,Lulus
61300,107,1492,182,20230816,3,1,Tidak Lulus
61301,146,1404,156,20220927,3,4,Lulus
61302,30,1392,138,20220601,2,4,Lulus
61303,242,1355,159,20220327,4,2,Lulus
61304,312,1424,92,20210126,3,4,Lulus
61305,297,1338,111,20220716,3,1,Tidak Lulus
61306,330,1266,226,20230212,2,3,Lulus
61307,212,1384,58,20240513,2,3,Lulus
61308,329,1376,96,20220808,4,4,Lulus
61309,4,1419,223,20220223,3,0,Tidak Lulus
61310,244,1456,31,20221126,2,4,Lulus
61311,274,1324,238,20230116,2,1,Tidak Lulus
61312,12,1442,208,20240505,3,4,Lulus
61313,255,1273,121,20221002,2,3,Lulus
61314,219,1375,91,20230411,3,4,Lulus
61315,57,1487,118,20220704,2,0,Tidak Lulus
61316,462,1278,32,20231117,3,4,Lulus
61317,144,1413,177,20211006,2,4,Lulus
61318,203,1411,125,20221127,3,1,Tidak Lulus
61319,337,1302,47,20210914,2,3,Lulus
61320,136,1227,172,20210928,2,2,Lulus
61321,320,1490,76,20230304,3,3,Lulus
61322,41,1451,98,20221114,4,2,Lulus
61323,333,1345,224,20210908,2,0,Tidak Lulus
61324,179,1506,60,20210220,2,0,Tidak Lulus
61325,190,1344,123,20241008,3,2,Lulus
61326,283,1376,199,20220523,4,0,Tidak Lulus
61327,275,1382,212,20231222,3,0,Tidak Lulus
61328,310,1404,135,20210816,3,0,Tidak Lulus
61329,249,1431,219,20230503,3,2,Lulus
