ID_Fakta_Publikasi,ID_Dosen,ID_Jurnal,ID_Waktu,Jumlah_Sitasi,Jumlah_Publikasi
20828,51,2,20220409,37,1
20829,128,2,20230615,9,3
20830,143,5,20240612,8,4
20831,235,10,20211105,55,1
20832,228,14,20240528,43,3
20833,66,9,20210803,77,5
20834,29,5,20240109,62,3
20835,173,11,20240622,40,5
20836,91,5,20240128,93,4
20837,156,9,20210105,48,1
20838,125,9,20230813,81,5
20839,176,5,20231211,54,4
20840,102,6,20241010,93,5
20841,95,1,20241128,68,3
20842,175,11,20220617,24,2
20843,69,5,20230415,24,3
20844,249,1,20220818,31,4
20845,59,9,20211107,79,5
20846,4,11,20220308,42,3
20847,46,1,20220217,53,3
20848,2,6,20240124,38,3
20849,175,14,20220427,81,5
20850,55,7,20220925,60,4
20851,161,8,20231002,66,3
20852,119,2,20210712,95,5
20853,49,5,20230427,35,4
20854,209,9,20231211,81,2
20855,153,5,20240328,40,2
20856,6,12,20230809,17,4
20857,11,1,20230922,95,1
20858,51,9,20220323,45,3
20859,211,1,20241218,18,2
20860,128,3,20231009,13,2
20861,81,13,20210313,95,2
20862,215,5,20210925,81,1
20863,161,4,20210227,17,2
20864,94,8,20210918,36,5
20865,132,7,20230712,35,1
20866,45,14,20221012,91,2
20867,105,8,20240309,88,1
20868,142,8,20220606,74,4
20869,53,5,20210804,44,4
20870,97,6,20230403,96,5
20871,75,7,20240119,88,2
20872,176,4,20230108,21,2
20873,33,14,20220228,8,1
20874,79,14,20210524,77,3
20875,165,10,20220801,59,2
20876,204,7,20230505,28,2
20877,50,13,20231227,63,3
20878,99,8,20230416,35,5
20879,230,5,20211225,17,2
20880,24,8,20231002,5,3
20881,91,7,20220202,84,4
20882,241,10,20220214,2,1
20883,184,4,20210520,51,1
20884,63,11,20231109,48,1
20885,223,8,20231128,70,5
20886,248,1,20231119,25,3
20887,215,6,20221210,76,4
20888,240,13,20210318,57,3
20889,194,13,20240121,41,4
20890,114,2,20240828,81,4
20891,147,10,20210701,16,4
20892,125,5,20240828,58,4
20893,96,1,20220604,6,4
20894,123,6,20211124,6,5
20895,128,11,20221215,48,4
20896,19,14,20231225,91,2
20897,131,13,20220506,50,3
20898,93,13,20240221,62,5
20899,173,9,20230815,62,2
20900,95,10,20210901,73,3
20901,187,13,20240922,25,1
20902,129,14,20241102,72,3
20903,214,12,20220815,45,2
20904,137,6,20210502,76,2
20905,27,7,20241216,66,1
20906,39,9,20210322,98,3
20907,130,1,20240910,77,2
20908,171,13,20221001,58,5
20909,163,4,20230723,86,3
20910,81,2,20240108,81,4
20911,240,3,20221201,56,4
20912,7,2,20210706,47,2
20913,239,1,20220505,89,4
20914,16,4,20230205,30,3
20915,2,2,20230605,70,1
20916,88,14,20240502,53,2
20917,61,12,20220522,55,1
20918,106,2,20231202,86,3
20919,71,6,20210608,27,5
20920,76,4,20230306,35,1
20921,28,11,20231117,15,2
20922,18,2,20230918,1,2
20923,10,3,20241127,86,1
20924,127,7,20211102,54,1
20925,149,9,20210814,2,1
20926,46,3,20240309,35,2
20927,94,1,20210427,31,2
20928,81,4,20241021,57,2
20929,72,1,20230724,31,1
20930,26,9,20211203,27,1
20931,65,6,20240126,85,5
20932,120,5,20210913,24,2
20933,14,11,20221206,63,4
20934,174,12,20210720,37,4
20935,125,4,20231005,82,5
20936,13,4,20221021,50,1
20937,186,2,20230121,62,1
20938,237,11,20240110,43,5
20939,62,2,20210717,8,1
20940,79,3,20240725,73,2
20941,46,9,20220111,38,4
20942,50,5,20230203,40,5
20943,85,13,20231212,54,3
20944,138,2,20230226,42,3
20945,139,2,20240308,63,3
20946,136,9,20210619,29,3
20947,194,9,20210204,52,1
20948,231,8,20240925,61,3
20949,217,6,20210803,29,5
20950,52,3,20240920,64,1
20951,15,1,20240828,18,3
20952,79,12,20210216,8,2
20953,24,11,20210802,2,5
20954,123,4,20211003,28,5
20955,7,11,20221217,77,2
20956,143,4,20241008,20,2
20957,11,4,20240822,82,2
20958,140,14,20220413,0,3
20959,141,4,20240517,6,5
20960,186,14,20210407,57,3
20961,160,3,20230801,13,4
20962,245,6,20220123,39,3
20963,204,14,20221208,87,2
20964,23,5,20240604,27,5
20965,231,1,20221101,62,4
20966,108,1,20230822,80,2
20967,51,5,20220726,59,5
20968,187,6,20220307,15,2
20969,155,5,20230902,76,5
20970,90,14,20230404,2,4
20971,227,11,20210402,94,5
20972,247,3,20210111,65,3
20973,135,3,20211108,86,3
20974,69,8,20210119,33,4
20975,156,1,20220213,12,1
20976,247,4,20230923,68,1
20977,209,13,20210916,83,2
20978,26,5,20211007,1,2
20979,82,6,20230426,35,2
20980,148,6,20220107,74,3
20981,238,13,20241105,59,1
20982,150,10,20210304,80,1
20983,173,1,20211001,1,4
20984,97,13,20240525,29,5
20985,108,9,20220826,33,2
20986,17,10,20240604,14,2
20987,125,5,20220811,85,4
20988,246,13,20210225,4,5
20989,133,2,20210113,55,2
20990,237,13,20210812,14,3
20991,13,11,20221128,37,3
20992,183,11,20210812,83,2
20993,37,6,20240227,96,1
20994,53,12,20240828,87,2
20995,195,4,20220707,83,5
20996,63,8,20210406,44,3
20997,161,2,20240105,87,4
20998,6,8,20211125,53,3
20999,150,12,20220921,45,4
21000,16,5,20220919,36,4
21001,22,5,20231109,0,1
21002,193,3,20240704,97,2
21003,208,9,20231202,54,5
21004,172,11,20240327,28,1
21005,90,9,20240214,62,5
21006,16,13,20240409,79,2
21007,151,8,20230323,11,2
21008,53,6,20210424,16,2
21009,66,4,20211124,70,5
21010,141,8,20220226,75,5
21011,248,4,20231010,98,4
21012,246,4,20210218,17,2
21013,197,5,20220920,98,4
21014,145,10,20240218,85,3
21015,46,4,20240903,50,3
21016,220,3,20220121,90,4
21017,93,1,20231102,23,3
21018,140,3,20240904,45,2
21019,55,11,20231203,36,5
21020,144,13,20230519,83,1
21021,51,10,20230425,67,3
21022,191,9,20240624,31,5
21023,22,9,20221007,96,2
21024,9,11,20231210,19,2
21025,53,8,20230702,90,3
21026,85,1,20210202,15,5
21027,14,5,20220507,89,5
21028,91,10,20210217,61,5
21029,242,13,20230922,8,4
21030,158,3,20240727,25,2
21031,153,9,20221115,85,2
21032,16,2,20240807,46,3
21033,38,9,20231215,9,4
21034,160,8,20240410,85,4
21035,201,12,20211225,89,2
21036,29,5,20220808,80,1
21037,165,8,20240228,29,3
21038,114,4,20230402,17,4
21039,48,9,20220521,54,4
21040,92,3,20240627,36,3
21041,136,4,20220918,61,5
21042,144,7,20211121,97,2
21043,121,1,20221201,11,4
21044,187,4,20220711,39,5
21045,41,6,20210728,63,4
21046,107,3,20240320,54,5
21047,164,9,20230225,18,4
21048,44,12,20241027,50,3
21049,177,7,20230803,60,1
21050,186,11,20211022,50,1
21051,232,12,20230818,54,4
21052,143,11,20210719,22,3
21053,152,4,20231112,84,4
21054,51,11,20231006,87,3
21055,239,9,20220928,54,2
21056,146,7,20221208,20,5
21057,136,4,20221001,54,2
21058,70,8,20220919,51,2
21059,63,3,20230916,16,3
21060,240,6,20240611,65,4
21061,54,14,20241205,18,2
21062,60,9,20221124,67,4
21063,77,13,20220105,65,1
21064,185,3,20230428,19,2
21065,179,11,20230311,58,1
21066,41,13,20230425,78,1
21067,232,2,20220527,71,2
21068,93,2,20240603,16,1
21069,135,11,20230705,84,2
21070,24,3,20220417,44,2
21071,105,9,20220414,44,2
21072,95,10,20231209,88,1
21073,212,2,20210817,56,1
21074,185,14,20230417,57,2
21075,22,3,20240524,74,1
21076,235,2,20230210,40,2
21077,143,6,20230628,67,2
21078,93,13,20210224,12,1
21079,67,6,20240922,92,3
21080,133,12,20220519,29,5
21081,121,12,20230415,18,1
21082,41,1,20211018,41,4
21083,140,5,20230420,89,1
21084,89,5,20221118,59,2
21085,162,8,20220703,95,4
21086,44,13,20240118,68,4
21087,246,12,20230912,22,1
21088,13,9,20230124,93,5
21089,72,12,20230604,11,3
21090,90,2,20241009,6,1
21091,205,1,20221223,69,2
21092,210,11,20240105,90,2
21093,92,1,20210415,6,2
21094,191,5,20241104,12,2
21095,139,12,20220706,31,5
21096,210,6,20231026,40,3
21097,194,1,20210711,82,3
21098,23,14,20240725,34,1
21099,63,13,20230418,21,2
21100,203,3,20240811,45,1
21101,79,13,20240926,97,5
21102,45,8,20230121,37,4
21103,50,1,20210102,99,2
21104,78,9,20230619,37,5
21105,49,9,20231003,76,2
21106,135,6,20230103,90,5
21107,93,1,20240424,36,5
21108,112,2,20230926,9,4
21109,110,9,20240415,49,1
21110,207,4,20230119,52,2
21111,6,7,20221101,53,2
21112,57,3,20231023,47,2
21113,65,4,20221206,83,2
21114,115,9,20210728,91,1
21115,136,10,20241117,7,2
21116,83,9,20211023,79,3
21117,30,10,20230313,88,4
21118,216,13,20220403,27,1
21119,111,10,20240519,92,3
21120,233,11,20241027,9,3
21121,88,13,20210620,89,3
21122,110,1,20230411,67,3
21123,68,14,20230622,53,3
21124,12,14,20230214,23,4
21125,43,5,20210801,76,2
21126,240,3,20230709,31,4
21127,96,13,20230701,60,2
21128,121,1,20240708,59,1
21129,130,9,20240523,58,4
21130,124,3,20240310,88,2
21131,223,2,20220907,76,1
21132,131,1,20220101,54,2
21133,226,9,20230820,0,3
21134,92,13,20221208,13,3
21135,191,11,20220108,68,4
21136,50,10,20220106,18,1
21137,169,11,20210228,71,2
21138,64,11,20231106,50,5
21139,127,2,20220609,66,4
21140,138,4,20220923,42,2
21141,94,6,20240409,86,4
21142,249,14,20220610,60,3
21143,3,4,20221209,5,4
21144,239,2,20230806,48,4
21145,39,1,20210215,69,1
21146,46,11,20220623,30,5
21147,167,13,20231022,54,5
21148,48,7,20220910,56,3
21149,132,7,20240610,57,5
21150,219,6,20220524,29,2
21151,199,3,20231207,5,4
21152,176,3,20230110,50,2
21153,230,6,20240308,97,4
21154,245,14,20241015,97,1
21155,54,1,20231008,57,4
21156,219,7,20240313,6,5
21157,11,14,20240808,85,3
21158,18,13,20240813,97,3
21159,102,2,20230813,1,2
21160,133,6,20230823,12,5
21161,203,8,20231227,87,5
21162,177,13,20220212,49,4
21163,122,14,20231107,77,1
21164,159,3,20230227,14,3
21165,103,13,20230808,57,1
21166,79,11,20231108,57,4
21167,7,9,20210215,77,2
21168,210,14,20230621,78,5
21169,57,1,20241001,86,1
21170,194,4,20230909,14,5
21171,159,1,20210319,82,2
21172,248,4,20230328,47,3
21173,172,11,20210828,51,4
21174,24,5,20240303,23,2
21175,193,3,20210405,25,1
21176,221,10,20231122,59,2
21177,55,5,20210805,80,4
21178,93,14,20240511,44,5
21179,106,3,20221224,30,2
21180,197,13,20211125,37,3
21181,196,12,20231026,5,3
21182,76,7,20240125,75,2
21183,177,7,20220608,96,2
21184,245,7,20241228,93,3
21185,215,11,20211116,23,5
21186,248,9,20210128,48,3
21187,61,13,20230608,82,4
21188,165,8,20240318,92,1
21189,180,12,20230125,13,5
21190,82,11,20230811,55,1
21191,82,5,20210605,30,2
21192,94,8,20210910,11,5
21193,131,13,20220924,79,2
21194,135,11,20231113,16,2
21195,81,7,20231106,89,5
21196,156,12,20221128,54,5
21197,120,1,20220805,26,1
21198,225,8,20240914,58,3
21199,209,14,20231125,95,5
21200,51,2,20221226,21,2
21201,173,12,20210109,25,3
21202,212,14,20210221,21,2
21203,5,2,20210108,70,1
21204,229,2,20240202,40,4
21205,76,10,20230525,87,3
21206,161,12,20210709,51,2
21207,152,13,20230312,73,3
21208,10,9,20240128,73,3
21209,248,10,20220510,44,4
21210,199,3,20210816,90,1
21211,247,5,20210804,95,2
21212,62,10,20220718,32,4
21213,215,4,20230725,46,2
21214,11,10,20240906,17,2
21215,228,7,20240613,35,4
21216,109,7,20210817,40,3
21217,44,7,20240903,7,4
21218,173,5,20210427,63,2
21219,117,2,20211201,46,2
21220,157,10,20221025,0,2
21221,65,10,20220113,37,4
21222,100,3,20210627,11,1
21223,155,7,20230417,87,5
21224,194,6,20220320,54,2
21225,64,11,20211117,16,5
21226,171,14,20211104,59,2
21227,65,14,20241214,8,2
21228,140,8,20210722,60,4
21229,89,3,20240315,17,4
21230,123,10,20240720,4,4
21231,163,12,20231203,15,2
21232,191,12,20220421,12,2
21233,200,1,20240720,59,1
21234,147,5,20220106,35,4
21235,145,5,20240916,27,2
21236,244,3,20240311,90,3
21237,35,11,20220615,76,3
21238,59,9,20211004,61,2
21239,200,11,20220914,95,2
21240,65,13,20210901,95,4
21241,124,10,20210725,30,2
21242,88,2,20230504,19,2
21243,88,4,20230816,83,2
21244,7,14,20240228,85,3
21245,199,4,20230409,59,4
21246,217,7,20240221,22,3
21247,135,6,20230209,68,5
21248,132,3,20210823,50,5
21249,245,5,20230508,43,5
21250,91,9,20230305,5,1
21251,175,12,20210525,89,2
21252,25,1,20210220,69,3
21253,143,2,20230411,0,4
21254,146,7,20230320,92,1
21255,68,7,20240520,76,4
21256,131,6,20241011,49,1
21257,150,3,20230921,54,4
21258,162,4,20230113,21,1
21259,90,12,20221025,39,1
21260,100,12,20220412,68,5
21261,30,3,20210305,83,2
21262,85,11,20210711,19,5
21263,173,7,20210805,59,1
21264,59,10,20211105,81,2
21265,17,5,20240424,60,2
21266,82,9,20230225,10,4
21267,164,14,20240201,10,1
21268,73,11,20240428,15,4
21269,138,9,20221124,23,4
21270,166,2,20240725,22,2
21271,222,13,20221110,44,1
21272,142,3,20211010,54,3
21273,105,9,20241220,4,4
21274,64,1,20211101,27,5
21275,225,9,20240818,51,5
21276,147,12,20231016,69,5
21277,22,7,20210922,35,3
21278,13,12,20230910,93,4
21279,203,7,20240308,88,2
21280,18,6,20241214,74,1
21281,162,13,20230115,85,1
21282,21,11,20240510,79,2
21283,67,8,20241127,59,2
21284,179,6,20241216,12,4
21285,127,4,20210823,67,4
21286,126,1,20220319,87,3
21287,152,10,20210709,18,2
21288,61,4,20220804,27,5
21289,141,6,20241226,41,3
21290,74,11,20231214,81,2
21291,17,3,20231225,87,3
21292,202,1,20240206,27,2
21293,218,8,20231207,81,3
21294,172,2,20240921,68,3
21295,190,13,20230428,30,1
21296,238,13,20210901,83,2
21297,233,7,20211224,23,3
21298,202,5,20240903,33,5
21299,208,1,20211001,95,2
21300,109,5,20230413,6,1
21301,80,9,20240818,81,1
21302,70,6,20220702,91,5
21303,81,8,20240313,56,1
21304,103,13,20230524,32,1
21305,151,1,20230327,79,5
21306,241,13,20210326,41,2
21307,170,2,20210509,34,4
21308,2,7,20210123,12,5
21309,221,3,20240308,57,5
21310,202,12,20221117,7,3
21311,246,8,20220309,78,2
21312,26,4,20220825,3,5
21313,122,10,20221128,91,1
21314,195,7,20211010,64,5
21315,26,3,20220711,70,4
21316,149,10,20221007,63,1
21317,160,6,20241001,94,4
21318,134,13,20231222,97,1
21319,83,12,20221211,30,4
21320,154,12,20230725,3,5
21321,18,8,20220321,47,4
21322,160,14,20220510,62,3
21323,245,2,20220528,56,4
21324,83,13,20230902,18,4
21325,154,14,20211225,8,4
21326,34,3,20210517,94,5
21327,87,10,20240927,33,2
21328,39,8,20211113,66,2
21329,12,13,20240218,86,4
21330,180,8,20210315,21,4
21331,220,14,20230120,80,2
21332,159,10,20240215,38,5
21333,218,4,20240721,53,4
21334,248,12,20210218,83,5
21335,181,9,20220814,81,5
21336,175,13,20221123,68,4
21337,99,4,20241006,18,1
21338,119,10,20220225,98,2
21339,164,14,20220106,99,4
21340,141,13,20211025,43,5
21341,132,4,20220416,19,5
21342,2,3,20240815,62,5
21343,107,11,20230911,34,4
21344,149,6,20240402,14,2
21345,59,11,20240705,96,3
21346,208,11,20230707,44,4
21347,182,6,20240520,53,5
21348,182,12,20211205,15,5
21349,54,13,20211226,54,5
21350,115,4,20231005,45,4
21351,159,13,20221009,25,3
21352,99,3,20240205,61,4
21353,117,14,20221025,73,5
21354,103,6,20240827,67,1
21355,54,10,20240716,23,3
21356,68,1,20220604,78,1
21357,55,7,20220506,40,3
21358,234,4,20240513,93,4
21359,81,10,20240902,54,4
21360,158,10,20230416,58,1
21361,165,12,20231202,35,4
21362,161,9,20231018,22,1
21363,100,11,20210402,89,1
21364,242,11,20240811,58,1
21365,34,6,20240510,61,4
21366,106,9,20230801,19,5
21367,124,1,20210101,35,3
21368,102,13,20211220,57,2
21369,111,4,20230207,69,4
21370,130,7,20220809,83,5
21371,242,12,20220828,85,2
21372,95,6,20241026,36,3
21373,145,8,20230207,96,5
21374,244,7,20231003,84,3
21375,31,11,20210323,54,4
21376,192,9,20240301,23,3
21377,217,10,20220718,66,4
21378,188,4,20230428,75,4
21379,75,2,20230108,40,2
21380,68,7,20220826,23,2
21381,82,14,20220607,30,1
21382,244,2,20210615,18,4
21383,11,8,20210602,3,2
21384,2,14,20210709,65,3
21385,138,7,20231124,31,5
21386,16,6,20240325,66,1
21387,236,2,20231005,26,4
21388,142,5,20210625,49,4
21389,51,3,20230225,6,5
21390,130,14,20221103,94,3
21391,107,4,20221006,45,2
21392,19,5,20240502,70,1
21393,195,5,20230718,30,5
21394,168,1,20220306,88,2
21395,59,13,20230111,80,3
21396,26,11,20220104,53,1
21397,216,7,20240726,90,4
21398,239,14,20210901,74,3
21399,15,7,20210104,45,4
21400,203,4,20220218,1,5
21401,123,1,20220726,25,2
21402,239,9,20240127,10,1
21403,138,12,20230819,46,2
21404,11,8,20240301,21,3
21405,156,2,20210603,34,5
21406,143,14,20231020,30,5
21407,54,2,20220327,41,2
21408,5,6,20220724,52,2
21409,199,6,20210717,58,2
21410,40,2,20210207,45,3
21411,218,5,20240516,7,5
21412,56,10,20210119,30,4
21413,133,1,20221004,7,4
21414,109,4,20230307,27,5
21415,230,11,20240320,58,2
21416,190,6,20210713,92,2
21417,242,14,20210225,47,2
21418,151,2,20221026,64,5
21419,98,13,20220610,22,1
21420,125,9,20240504,25,3
21421,50,10,20241104,71,5
21422,29,12,20231106,97,1
21423,10,7,20221226,28,3
21424,211,6,20230327,58,1
21425,116,3,20220927,57,4
21426,13,11,20230925,66,2
21427,129,13,20230601,21,1
21428,203,8,20230619,79,1
21429,56,6,20240203,94,5
21430,66,11,20240620,64,5
21431,7,9,20211028,28,5
21432,177,14,20210611,16,5
21433,145,10,20220318,90,2
21434,238,9,20240414,10,4
21435,145,11,20241005,11,2
21436,5,8,20230416,70,3
21437,137,11,20210327,39,1
21438,128,9,20220104,35,4
21439,86,11,20221102,79,5
21440,59,3,20210626,50,4
21441,36,13,20221010,34,3
21442,101,10,20210211,81,1
21443,238,14,20221110,23,2
21444,136,9,20230422,88,3
21445,203,12,20240606,38,2
21446,27,10,20210928,59,1
21447,149,7,20240724,16,3
21448,192,12,20210802,41,3
21449,129,8,20240827,75,1
21450,32,5,20241208,59,3
21451,163,10,20240322,2,5
21452,135,7,20240104,61,3
21453,174,4,20240112,81,3
21454,30,14,20220621,22,2
21455,182,1,20240315,82,2
21456,183,9,20230810,40,1
21457,73,8,20220619,49,5
21458,134,12,20240922,47,5
21459,63,14,20230310,87,2
21460,216,14,20210109,47,4
21461,52,4,20211115,81,3
21462,47,14,20240828,38,4
21463,55,10,20221225,79,3
21464,137,12,20230213,83,5
21465,21,7,20220517,64,4
21466,14,10,20230614,78,2
21467,172,5,20220716,63,3
21468,176,1,20210307,21,3
21469,127,12,20210113,32,3
21470,109,10,20220621,6,3
21471,116,4,20221013,5,4
21472,87,1,20230508,91,2
21473,241,8,20240307,64,5
21474,20,12,20211207,98,4
21475,114,14,20221215,8,4
21476,153,8,20221022,13,2
21477,169,8,20210308,68,1
21478,111,10,20211208,72,3
21479,34,5,20240520,90,4
21480,72,2,20230524,21,5
21481,150,5,20230205,31,3
21482,15,12,20220927,27,4
21483,145,12,20210908,39,2
21484,69,13,20220521,52,3
21485,43,3,20220705,38,1
21486,8,10,20240627,17,1
21487,64,5,20230215,19,3
21488,158,14,20230211,34,1
21489,48,4,20220310,95,1
21490,110,6,20230315,72,3
21491,205,3,20220308,81,5
21492,79,12,20230119,26,3
21493,233,5,20230219,8,4
21494,97,11,20231217,87,4
21495,67,10,20230814,54,3
21496,228,10,20230309,77,2
21497,210,7,20210827,22,1
21498,169,10,20240101,80,5
21499,160,13,20230901,37,5
21500,162,9,20220409,88,2
21501,35,6,20220606,79,4
21502,215,3,20230304,23,4
21503,96,7,20240723,23,2
21504,159,8,20210401,15,4
21505,13,1,20230502,29,2
21506,95,4,20230312,83,2
21507,194,8,20210512,1,3
21508,228,10,20210518,83,4
21509,106,11,20210114,97,5
21510,101,10,20230515,47,5
21511,189,8,20241120,98,4
21512,138,6,20210321,63,4
21513,154,11,20220619,29,1
21514,34,4,20241103,81,2
21515,169,1,20230113,77,3
21516,87,14,20220827,93,4
21517,60,10,20241128,26,3
21518,185,11,20240601,52,5
21519,121,4,20221105,44,1
21520,38,12,20210912,39,4
21521,200,7,20220521,85,5
21522,143,3,20221126,89,3
21523,105,10,20220611,25,3
21524,69,9,20211015,12,5
21525,229,14,20210820,49,2
21526,111,9,20220524,59,5
21527,54,14,20230322,85,5
21528,175,5,20210412,2,5
21529,235,1,20210413,87,1
21530,54,11,20210704,79,3
21531,79,2,20230406,31,1
21532,21,9,20230812,33,3
21533,45,10,20240608,72,5
21534,19,6,20231016,44,3
21535,109,2,20230914,61,2
21536,87,11,20240821,18,1
21537,57,2,20231105,63,2
21538,49,13,20230505,97,1
21539,244,6,20220316,30,2
21540,55,12,20210828,62,1
21541,131,9,20230105,16,1
21542,243,2,20230126,9,2
21543,77,7,20211116,74,2
21544,244,7,20210826,57,2
21545,246,7,20240919,8,4
21546,152,7,20221024,62,4
21547,91,9,20240413,32,4
21548,216,5,20220605,94,3
21549,195,12,20230310,35,3
21550,217,9,20221101,72,2
21551,228,1,20230322,28,2
21552,22,7,20210515,21,4
21553,27,1,20230423,47,2
21554,52,12,20240227,95,2
21555,128,11,20240227,94,3
21556,37,13,20210713,7,2
21557,4,5,20221018,51,4
21558,132,2,20230711,23,4
21559,244,13,20211112,76,5
21560,226,13,20220805,5,1
21561,239,10,20240227,8,5
21562,179,9,20230510,42,3
21563,108,4,20221201,55,5
21564,185,8,20230604,88,4
21565,101,7,20210617,55,3
21566,33,4,20241115,6,1
21567,122,6,20230514,42,2
21568,234,6,20211112,1,4
21569,204,2,20240321,12,5
21570,146,5,20210919,63,4
21571,108,11,20240312,71,5
21572,73,9,20220716,66,4
21573,226,5,20231204,75,1
21574,238,10,20211110,52,4
21575,116,7,20231017,75,1
21576,148,10,20220803,66,4
21577,119,6,20230604,50,1
21578,167,7,20240408,73,1
21579,59,3,20230416,74,5
21580,77,12,20220521,38,3
21581,16,11,20220727,20,1
21582,231,6,20210305,65,5
21583,65,8,20211124,3,1
21584,160,7,20220128,53,5
21585,116,10,20230911,43,4
21586,188,1,20230210,46,4
21587,161,4,20220101,12,1
21588,42,12,20231206,83,4
21589,3,1,20240901,48,4
21590,202,4,20230616,70,1
21591,239,11,20230613,26,2
21592,148,9,20230911,60,4
21593,172,13,20210105,7,4
21594,151,6,20220918,44,2
21595,101,11,20240705,3,5
21596,4,7,20240220,41,2
21597,111,4,20220427,94,5
21598,231,2,20231120,19,4
21599,244,10,20220608,16,5
21600,158,10,20230425,56,2
21601,52,9,20220712,13,2
21602,210,3,20230322,61,1
21603,219,3,20240526,50,4
21604,137,9,20210321,42,1
21605,154,2,20220212,66,4
21606,175,3,20210412,74,2
21607,82,7,20230808,5,4
21608,133,1,20221013,6,4
21609,2,6,20230718,80,4
21610,117,9,20241213,82,2
21611,196,5,20220721,97,1
21612,223,6,20211101,24,1
21613,156,14,20210503,20,2
21614,9,5,20220207,46,3
21615,104,7,20230606,36,3
21616,123,2,20220321,12,2
21617,200,2,20221007,31,3
21618,198,6,20210616,1,4
21619,192,1,20210328,74,4
21620,187,2,20240517,23,1
21621,42,2,20240722,2,4
21622,93,5,20211018,93,3
21623,99,1,20211107,7,2
21624,87,10,20210122,46,4
21625,34,6,20230610,96,5
21626,226,2,20240305,66,3
21627,223,6,20211125,27,4
21628,22,1,20230525,81,4
21629,231,2,20220216,43,4
21630,249,13,20240901,96,5
21631,113,5,20220114,64,4
21632,179,11,20220807,40,2
21633,220,10,20231121,2,1
21634,151,4,20220420,42,5
21635,190,3,20221222,0,5
21636,200,1,20210610,71,5
21637,80,2,20240622,84,4
21638,32,11,20240514,92,5
21639,40,13,20230617,67,3
21640,193,12,20211011,64,3
21641,117,4,20230611,13,2
21642,135,5,20210323,17,5
21643,124,10,20231209,54,2
21644,208,7,20211125,79,3
21645,120,10,20230824,10,5
21646,16,3,20220423,35,3
21647,63,5,20240507,56,1
21648,57,14,20211103,29,1
21649,151,10,20210217,27,4
21650,72,12,20221221,96,4
21651,33,12,20230107,96,5
21652,191,4,20230524,55,2
21653,100,8,20231224,56,4
21654,58,5,20210109,67,2
21655,146,2,20240211,77,5
21656,8,13,20210911,94,4
21657,115,3,20240223,80,1
21658,171,10,20221007,83,1
21659,78,10,20211014,26,3
21660,202,1,20210105,89,5
21661,130,5,20240226,89,4
21662,209,5,20220626,29,3
21663,160,10,20230819,28,4
21664,45,14,20220707,98,2
21665,8,13,20221222,26,3
21666,222,12,20240528,23,2
21667,147,13,20210614,26,1
21668,3,3,20220115,69,3
21669,124,5,20220815,6,4
21670,244,11,20230205,94,5
21671,61,10,20221201,10,3
21672,93,8,20210419,81,4
21673,164,6,20240527,40,5
21674,208,10,20211202,95,2
21675,27,9,20210226,42,1
21676,187,11,20240708,0,3
21677,86,1,20220422,16,3
21678,212,1,20220818,16,1
21679,152,3,20210524,53,5
21680,244,11,20210515,75,1
21681,41,10,20231126,26,1
21682,202,12,20230903,42,2
21683,9,9,20230913,41,1
21684,48,3,20230714,46,4
21685,204,3,20211227,20,5
21686,211,10,20241106,69,1
21687,117,10,20240325,86,2
21688,54,12,20240212,8,1
21689,164,8,20240809,66,4
21690,173,12,20230425,80,3
21691,55,7,20240207,95,4
21692,168,10,20240607,71,2
21693,77,3,20210615,15,3
21694,67,13,20240526,80,1
21695,119,14,20220705,91,5
21696,102,13,20220710,81,5
21697,172,10,20240114,92,5
21698,3,3,20240212,50,2
21699,96,11,20220504,73,1
21700,25,7,20230413,71,5
21701,217,7,20240702,98,2
21702,226,3,20210317,87,4
21703,235,13,20231005,45,4
21704,123,9,20240409,51,5
21705,102,7,20220404,79,4
21706,51,2,20221022,62,2
21707,200,5,20240925,66,1
21708,210,9,20230819,8,1
21709,142,1,20230216,80,1
21710,238,14,20240425,86,2
21711,197,6,20241222,71,1
21712,204,9,20211024,63,3
21713,145,14,20221224,83,2
21714,2,6,20240803,68,5
21715,86,6,20221027,88,2
21716,160,3,20220909,1,1
21717,76,4,20220608,95,1
21718,228,13,20220517,76,5
21719,107,9,20240609,11,3
21720,234,12,20210704,92,3
21721,198,1,20220610,8,4
21722,83,2,20210708,73,1
21723,43,13,20220404,57,3
21724,143,10,20240804,70,1
21725,60,4,20231222,0,5
21726,156,13,20220110,10,3
21727,145,8,20210128,11,1
21728,212,1,20241211,0,5
21729,213,10,20241013,32,5
21730,68,5,20240520,27,1
21731,247,11,20210720,77,1
21732,130,12,20220726,73,4
21733,112,1,20230528,90,5
21734,190,9,20220315,14,2
21735,187,7,20230105,64,3
21736,11,12,20230816,98,3
21737,47,8,20240402,62,4
21738,109,11,20240211,80,3
21739,84,1,20220421,8,4
21740,111,2,20240524,96,2
21741,56,5,20240702,73,5
21742,156,6,20221122,17,2
21743,55,12,20220212,12,1
21744,178,9,20210618,70,3
21745,242,1,20210425,45,1
21746,197,10,20220607,74,1
21747,20,11,20230207,15,2
21748,162,10,20220906,34,3
21749,52,11,20240322,60,2
21750,150,6,20231126,91,3
21751,57,7,20211124,58,5
21752,40,14,20240810,84,1
21753,108,1,20230510,85,3
21754,75,3,20221024,54,4
21755,85,2,20240804,84,1
21756,223,11,20210503,97,5
